title,author,doc_id,parent,text
Uber Disabled Volvo SUV's Safety System Before Fatality [Bloomberg],B-girlAnderson11,2759,2758,I'm gonna go with Fuego's answer. Uber is evil. Poor Aptiv.
Uber Disabled Volvo SUV's Safety System Before Fatality [Bloomberg],chawes,2767,2757,"If that's true, then they need a new PR firm. Telling the world they switched it off sounds worse than telling them it failed. Complete incompetence in the worse possible way."
Uber Disabled Volvo SUV's Safety System Before Fatality [Bloomberg],dShaperoMDM,2732,UberDisabled,"Two in one, baby.Supplier Aptiv says Uber was using its own self-driving systemIntel’s Mobileye software could have detected woman, CEO says"
Uber Disabled Volvo SUV's Safety System Before Fatality [Bloomberg],bellylaugh,2739,UberDisabled,"So Uber disabled the safety feature? Or Aptiv? Either way, why would you disable that?! Isn't that what you are testing?"
Uber Disabled Volvo SUV's Safety System Before Fatality [Bloomberg],eyekeyah,2769,2739,Seriously. This would be hilarious is someone wasn't killed.
Uber Disabled Volvo SUV's Safety System Before Fatality [Bloomberg],ant,2736,UberDisabled,"This is why self driving cars should be banned, forever. Ridiculous."
Uber Disabled Volvo SUV's Safety System Before Fatality [Bloomberg],kias_revenge,2738,2736,Any new technology will have growing pains. This one is particularly bad. But mark my words there will come a day when the idea of humans driving around with no technological assistance will seem absolutely ludicrous.
Uber Disabled Volvo SUV's Safety System Before Fatality [Bloomberg],frank3,2741,2736,"Think about it, AVs have only killed 1 person so far. Cars driven by humans have killed hundreds or thousands. I think Avs are doing pretty well..."
Uber Disabled Volvo SUV's Safety System Before Fatality [Bloomberg],ant,2755,2741,HAHAHA come on man. AVs are like .00001% of all the cars on the road. You can't compare numbers straight up like that.
Uber Disabled Volvo SUV's Safety System Before Fatality [Bloomberg],TonyAlmeida,2762,2755,"Human-driven cars?Over 3000 people die every dayglobally in car accidents.  1.3M a year.  US alone - 37,000 deaths a year.That's more than a 100 a day. More than 4 an hour.http://asirt.org/initiatives/informing-road-users/road-safety-facts/road-crash-statistics"
Uber Disabled Volvo SUV's Safety System Before Fatality [Bloomberg],StuffinMuffin,2763,2762,"Yeah, but what ant is saying is that there are way fewer AVs than there are real cars.There are 1.2 billion cars on the roads (source).  How many AVs are on the road today?  500?  and yes, they drive a lot more distance, say 5X a regular car.  So let's call it 2500 equivalent.1.2B / 2500 =480,000 times more mileage are driven by humans.AVs killed one person within 2 years (let's say).  Humans killed 2.6M. (your #).  Hence2.6M times more people are killed by cars driven by humans.Divide those two numbers and you get 5.4X.  That's how many more people are kiled by human drivers than AVs."
Uber Disabled Volvo SUV's Safety System Before Fatality [Bloomberg],chewy,2737,2736,SKYNET
Uber Disabled Volvo SUV's Safety System Before Fatality [Bloomberg],KillaBeez,2728,UberDisabled,"Oooooooohh, look at the drama.  Apriv vs. Uber!  Throat cutting has begun.  Go Aptiv!  Good luck selling your technology to anyone else!"
Uber Disabled Volvo SUV's Safety System Before Fatality [Bloomberg],bombazine,2735,UberDisabled,I smell a criminal lawsuit...
Does booking in advance or scheduling ahead guarantee my fare on Uber and Lyft?,Anonymous,Doesbookingi,0,
Does booking in advance or scheduling ahead guarantee my fare on Uber and Lyft?,"ippei1202Uber Driver, CEO of TaxiFareFinder and Unleashed, LLC",ippei1202Ube,Doesbookingi,"Yes, for Lyft. No for Uber. For Uber, the price is for when the ride is scheduled. Surge applies as well.For UberNo, it does not guarantee your fare when you shedule them in advance.  Uber's Scheduled Rides are priced the same as any normal Uber ride and is determined at the time the ride is scheduled for.It is also based on demand at the time of the ride, hence if there is surge pricing, that multiplier will also apply to your fare.  Uber app will notify you of these changes when the scheduled request is dispatched.For LyftYes, they do guarantee the fare that you see when you scheduled your ride.  Hence you can ""lock"" in your rate, and this means that if there is higher PrimeTime surge pricing at the time of your actual travel, you will still pay the previously agreed fare.  (However, remember that Lyft can only be booked up to 7 days in advance and they may specify PrimeTime when scheduling.)Here's Lyfts statement:""We predict what Prime Time will be at the time you schedule your ride. When you confirm your ride request, Prime Time islockedat that rate. Even if Prime Time is higher or lower at the actual pickup time, your Prime Time amount is the same as the original estimate."" (source)Further reading:How To Schedule Uber Rides in AdvanceIs it true that Uber Scheduled Rides are not guaranteed?ippei1202Uber Driver, CEO of TaxiFareFinder and Unleashed, LLCLast updated Sep 10, 2018"
Does booking in advance or scheduling ahead guarantee my fare on Uber and Lyft?,southerngirl,19075,Doesbookingi,"I take care of my sister who lives across the country in a special facility.  Every Sunday I schedule her a ride to church.  I have been using Uber but I cannot figure out how to add special pick up notes without getting up at 4:30am, waiting to be assigned a driver and then adding the notes of which gate to go to.  Is there a better way?"
Does booking in advance or scheduling ahead guarantee my fare on Uber and Lyft?,KellyEbt,19711,19075,"Yeah, scheduled rides won't work if you are trying to leave a note for the drivers. You have to send those notes at the time of the ride/pickup.May I suggest maybe calling a local taxi company? Having a local dispatcher and a taxi driver may end up being more reliable. I've had friends who do this exactly. They just make it a routine  recurring ride for them every week.  The driver ends up knowing the rider and in a few cases I know, they always helped them on and off the car.   Maybe set this up and use Uber as a back up?"
Does booking in advance or scheduling ahead guarantee my fare on Uber and Lyft?,daniellerene7777,18429,Doesbookingi,I scheduled for a ride throu uber for tomorrow. When is the money taken out of my account??
Does booking in advance or scheduling ahead guarantee my fare on Uber and Lyft?,chawes,18430,18429,"Hi, the transaction will be handled by Uber entirely. Uber will charge your card at the end of your ride."
Does booking in advance or scheduling ahead guarantee my fare on Uber and Lyft?,cContino77,6142,Doesbookingi,Are you saying Lyft didn't copy Uber for once?
Does booking in advance or scheduling ahead guarantee my fare on Uber and Lyft?,AngieKM169,3343,Doesbookingi,Big win for Lyft!!   Way to go!
whats with pax expectations?,SaurabhMK,whatswithpax,0,"Are people still new at taking ubers? are people still expecting we are their private drivers like uber marketing used to claim?Too many pax wave us down, I pop the trunk and then see all the luggage just sit outside while the pax gets on. When I don't put them in, they have this shocked look on their faces. what the hell? My job is to drive from point A to point B. that ain't my job."
whats with pax expectations?,CWalcutt75,19832,whatswithpax,"Ignorance and stupid customers have always existed.Though this does rank high on the list for ""why i wouldn't drive an uber"""
whats with pax expectations?,breakingbread,19820,whatswithpax,"And of course, no tip..."
whats with pax expectations?,Bigfrank,19812,whatswithpax,That's why Uber did a great job of finding passengers that yellow cabs hate.
whats with pax expectations?,breakingbread,19819,19812,😂 too true
whats with pax expectations?,AsStibelDude,19810,whatswithpax,"probably people who have never taken a taxi. this happens with suburban or rural customers a lot.they see commercials of uber or any car service, and its always a scene where the driver is putting the suitcases into the trunk, as the family happily gets into the cozy backseat. that's the thing. it doesn't create a nice shot if it's just them getting off of the car at the airport. the ad has to scream it came with a great experience and great customer service."
whats with pax expectations?,ClayClaymore,19803,whatswithpax,just tell them we are paid less than a bus driver.
How do I list my rideshare platform on rideguru?,beulah82,HowdoIlistmy,0,I need help listing my rideshare platform on rideguru platform.My website ishttps://leeft.caMy applications one link ishttps://leeft.onelink.me/Iscufor riders andhttps://leeft.onelink.me/vKcv
"on drop-off, driver almost hit me and stole my belongings in one sweep",angryride101,"ondrop-off,d",0,"hi y'all. I had a HORRENDOUS lyft experience in phoenix az. my lyft driver barely waited for me to get out of the car, and before I fully shut the door, she took off with my suitcase. lyft has refused to help, I understand my stuff is long gone but the driver faced ZERO consequences, lyft informed me that she will not be suspended or face any charges for the crime she clearly committed. I filed a police report, not so much to get my stuff back, but to try to ensure that she wont do this to someone else and actually harm them. any other advice or suggestions on what I should do?"
"on drop-off, driver almost hit me and stole my belongings in one sweep",jbauer,19462,"ondrop-off,d","You'd think with the full documentation that comes native to an online booking that this type of crime no longer exists, but...I guess it does.Do you want to know something that will make you mad? This is actually a known thing among the taxi drivers (at least in NYC) to try to make passengers forget their belongs on the car.They make out a bandit when someone leaves a purse or a wallet....and they learn the taste of it and it leads to shady things. For example, these are actual moves cab drivers actually employ.If they see you about to forget your bag on the seat, they will NOT get your attention. They keep their eye sight straight ahead.They will try to distract you when you are gathering your belongings by talking to you - even if the entire ride they didn't.If they do forget your stuff, they know of people or place they can drive straight to that can take advantages of your credit cards and cell phones. There are plenty of those shady places in NYC where you can sell them quick."
"on drop-off, driver almost hit me and stole my belongings in one sweep",Gidget&Max,19466,19462,"My colleague forgot her purse in the back of a cab. She was freaking out at work until she got a call that said, ""I got your purse. Everything is fine. I will come meet you."" She was relieved.Then an hour went by.  Then another hour. She called back the number but no one answered.  That's when she realized (well, her colleagued emphasized) thatthe purse is long gone and the only reason they called was to make sure she didn't cancel the credit cards.Yep, 10s of charges at local stores on her credit cards. Amazing, eh?"
"on drop-off, driver almost hit me and stole my belongings in one sweep",bellylaugh,19458,"ondrop-off,d",That’s ridiculous! Can you message her through the app and say you are taking legal action?I would also spread this story on all social media so Lyft has to respond!
"on drop-off, driver almost hit me and stole my belongings in one sweep",jbauer,19463,19458,"The problem is that it's always their words against yours. Time and time again, the drivers just say they didn't see the belongings, and that usually ends the conversation. It's worse because passengers often aren't 100% sure what they did with the bag.  They often think, ""oh crap, where's my bag?  Did I leave it in the cab? No, I couldn't have.""  This is how a huge majority of people react. (I mean, no one thinks about it as they shut the door.)If they are cornered, they just say, maybe the next passenger took it? Yep. It's a standard line. cabbies know it."
"on drop-off, driver almost hit me and stole my belongings in one sweep",cheesehead,19457,"ondrop-off,d",Yowtch. Wtf lyft?
"I got fined for farting in an Uber, what can I do about it?",dailyjoe1987,Igotfinedfor,0,"I am still in shock, but I got charged $100 for FARTING in the Uber car. How can they do this?!"
"I got fined for farting in an Uber, what can I do about it?","ippei1202Uber Driver, CEO of TaxiFareFinder and Unleashed, LLC",ippei1202Ube,Igotfinedfor,"Here are the rules on Cleaning FeesSorry to hear that dailyjoe!   Yes, the driver can trigger cleaning fees that are processed through Uber and appear on your trip receipt.    If you feel you were charged wrongfully or unfairly, you should contact Uber and dispute the charge.4 Levels of SeverityI thought you'd appreciate this.Cleaning fees are assessed and charged according to the extent of damage.  From low to high:1. Damage that requires vacuuming or simple cleaning (e.g. small messes, food or drink spills) is charged $20.2. Vomit or spills on the exterior of a vehicle are charged $40.3. Vomit and larger food or beverage spills on fabric or other hard-to-clean surfaces inside a vehicle typically require detailing and are charged $80.4. Significant amounts of bodily fluids (e.g. urine, blood, or vomit) on the vehicle's interior or messes that require cleaning between the window and door are charged $150.(https://help.uber.com/h/b0bfe056-8651-4dfd-8495-21c369059cc8)ippei1202Uber Driver, CEO of TaxiFareFinder and Unleashed, LLCLast updated Jan 29, 2018"
"I got fined for farting in an Uber, what can I do about it?",drwife46,1178,Igotfinedfor,Stop eating beans.
"I got fined for farting in an Uber, what can I do about it?",getpulse68,1179,1178,"His name should be DailyBeans not DailyJoe, lol"
"I got fined for farting in an Uber, what can I do about it?",RPaulson,1184,Igotfinedfor,"I am a driver.  My passive aggressive way of handling is exclaiming, ""Did something die back there?"""
"I got fined for farting in an Uber, what can I do about it?",HemiDodge,1185,1184,"He's lucky for not being charged the $150, which is reserved for bodily fluids.  LOL."
"I got fined for farting in an Uber, what can I do about it?",chawes,1188,1185,Technically speaking gas is a fluid.https://en.wikipedia.org/wiki/Fluid
"I got fined for farting in an Uber, what can I do about it?",Bigfrank,5448,1185,It's amazing how many jerk offs uber and lyft manage to dig up from the sewer because there were far less in a traditional taxi.
"I got fined for farting in an Uber, what can I do about it?",jbauer,1191,1184,"My line: ""I bet I can guess what you had for dinner""Creepy and effective."
"I got fined for farting in an Uber, what can I do about it?",CaptainChampion,1192,1191,Effective?  That's far from prevention. It only works after the damage has been done
"I got fined for farting in an Uber, what can I do about it?",AnitaBAnthony,5457,1184,that's so passive.
"I got fined for farting in an Uber, what can I do about it?",momof4,9861,Igotfinedfor,"I had an XL ride ladt week with 6 riders. We were a few blocks from destination and I missed a turn. I made s U turn and 3 of the riders tell me to let them out there. I apologized for missing turn but at this point I assume they are annoyed. That was not the case. Apparently one of the men in the back had to use the bathroom so bad he was afeaid he wouldnt make it. Guess he rather shit his pants walking the street then in an Uber. No clean up fee in the street. I never seen someone get out of my 3rd row of seats so damn fast. They did tip me 10.00 on the app. He didnt smell or leave skid marks lol.Last night had a young 20 something guy who was very drunk. We were talking about people throwing up then it got very quiet and he farted . I didnt say anything 30 secs later he says ""damn I just farted in an Uber but at least I didnt throw up"". He apologized and passed out until I woke him up when we got to destination. Thankfully he didnt smell.About 5am this morning had the wal…Read more...I had an XL ride ladt week with 6 riders. We were a few blocks from destination and I missed a turn. I made s U turn and 3 of the riders tell me to let them out there. I apologized for missing turn but at this point I assume they are annoyed. That was not the case. Apparently one of the men in the back had to use the bathroom so bad he was afeaid he wouldnt make it. Guess he rather shit his pants walking the street then in an Uber. No clean up fee in the street. I never seen someone get out of my 3rd row of seats so damn fast. They did tip me 10.00 on the app. He didnt smell or leave skid marks lol.Last night had a young 20 something guy who was very drunk. We were talking about people throwing up then it got very quiet and he farted . I didnt say anything 30 secs later he says ""damn I just farted in an Uber but at least I didnt throw up"". He apologized and passed out until I woke him up when we got to destination. Thankfully he didnt smell.About 5am this morning had the walk of shame ride. Young girl early 20's gets in. She has a light up tu tu on. Apparently she had stockings under it but they disappeared at some point. I had no idea she was sitting bare ass on my seat until we were 30 secs from her house. She proceeds to tell me she cancelled 7 drivers until she got me. She said she didnt want a creepy guy. Lol It was probably a good idea not to get a guy thats just a problem waiting to happen. I still dont know how she is walking through her front door and explaining herself to her parents. .BTW I did scrub down the seat and spray lysol.Read less..."
"I got fined for farting in an Uber, what can I do about it?",jpgt45,1177,Igotfinedfor,Better out than in :) Though maybe not when it costs you $$
"I got fined for farting in an Uber, what can I do about it?",StuffinMuffin,1193,1177,How do you suck a fart in?one fart post and every one is a five year old.
"I got fined for farting in an Uber, what can I do about it?",StuffinMuffin,1183,Igotfinedfor,"You, sir, are an asshole for farting in someone's workplace.  You must be the type to fart in an elevator upon leaving.  Shame on you."
"I got fined for farting in an Uber, what can I do about it?",joeyj,1182,Igotfinedfor,The most important question here is not being asked: how bad was it? Be honest.
"I got fined for farting in an Uber, what can I do about it?",cheesehead,1181,Igotfinedfor,Farting can sometimes be a cry for help.
"I got fined for farting in an Uber, what can I do about it?",skywalker23,1176,Igotfinedfor,"Uber might reduce the fee if you fight it, have you written to them?"
"I got fined for farting in an Uber, what can I do about it?",jonsnow872,1172,Igotfinedfor,"LOL, omg, are you serious? Is this a thing?"
"I got fined for farting in an Uber, what can I do about it?",FitBitMeIn,5458,Igotfinedfor,"How would any driver prove this?  I would dispute this with Uber...plus, what if farting is a medical condition?"
"I got fined for farting in an Uber, what can I do about it?",ThomBrady,1209,Igotfinedfor,"If we want to settle this debate, and you want us to weigh in, we need to drill down into what kind of fart it was.  Silent killer? Diarrhea Thunder?  Gentle Puff?  Hot and Stanky or Violent rainforest?"
"I got fined for farting in an Uber, what can I do about it?",jbauer,1210,1209,"My gosh, dude stop"
"I got fined for farting in an Uber, what can I do about it?",slombardo103,17107,Igotfinedfor,"That's ridiculous, I have people pass wind In my car all the time (giving 40+ rides a day It happens). I would not charge a cleaning fee for that come on now."
"I got fined for farting in an Uber, what can I do about it?",Bigfrank,5377,Igotfinedfor,Well Mr.Pig if u did that in my car I would spray you with my LIQUID ASS  to remind you never to do that in a car that doesn't belong to you . Your a good candidate  to get the Jerk Off of the year award to ask such a Stupid question.
"I got fined for farting in an Uber, what can I do about it?",CaptainOlimar,5408,5377,"Ok, I will bite.  What is liquid ass.  Is that like sharting on someone.  like a pepper spray."
"I got fined for farting in an Uber, what can I do about it?",Bigfrank,5447,5408,It's a spray that smells like nasty ASS  that's perfect for nasty passengers.
"I got fined for farting in an Uber, what can I do about it?",JBurd,5415,5408,I think it's actually a product.  like modern day stink bomb.  look it up on amazon
"I got fined for farting in an Uber, what can I do about it?",kias_revenge,1187,Igotfinedfor,Who's to say it's not the driver that smells...
"I got fined for farting in an Uber, what can I do about it?",StuffinMuffin,1186,Igotfinedfor,@dailyjoe.  You must have left a streak on the fabric.  (#3 on the severity list)  Bravo for requiring detailing.  You must have made your driver proud.
"I got fined for farting in an Uber, what can I do about it?",cheryl,1358,Igotfinedfor,lol thats just shitty....;))))
"I got fined for farting in an Uber, what can I do about it?",DriveMeToTheMoon,1306,Igotfinedfor,"""Severity""?  that's hilarious.Why don't you just blame the driver.  His word against your word."
"I got fined for farting in an Uber, what can I do about it?",SmittenKitten,1307,1306,"Yeah, I've totally heard that.  These drivers are sitting there all day, so they have trouble finding time to relieve themselves.  So, I heard the hush hush rule is theyFART when there are more than one passenger.Get it?  That way, the passengers blame each other."
"I got fined for farting in an Uber, what can I do about it?",DriveMeToTheMoon,1308,1307,That is the evilest thing i've heard of a driver.EVIL.  SO WRONG.
"I got fined for farting in an Uber, what can I do about it?",bleekman25,1180,Igotfinedfor,I think you should just man up and pay. The fee goes to the driver anyways and how woudl you like to sit in someone elses stink for the rest of your day!
"I got fined for farting in an Uber, what can I do about it?",rplacid1,3340,1180,"I for once had a gentleman requesting a uber pool outvof Ohare. Gentleman got in my car and after the yrip staryes something started to stink really bad. Usuallyvi do not pickup pools since i drive an explorer and mostly do XL or plus. I had asked him where he was going prior to starting the drive. He reluctantly gave me the address and insisted that i put him on trip. I hesitated but finally gave him. The stench lasted the duration of the trip and did not go away for 3 to 4 days  After the rider got to his destination,  he told me he was himself a uber driver. He had traveled to some place in Nigeria where he was given some food that he brought back to the states. When i complained to uber, they asked me for a picture and on top of that rider gave me a 1 star rating for complaining . How do you take picture of a bad odor?If i did not put him on trip, I could have kicked himvout the minute the foul odor started to spread"
"I got fined for farting in an Uber, what can I do about it?",RedANT,5440,Igotfinedfor,"You got off easy with a $100 fee.  If it were me, I'd have locked the windows in the ""up position,"" locked all doors, then gassed you back until you turned green.  (plus grab the $100 fee)Why do people always think that because we drive for Uber we're not entitled to the least bit of common courtesy and respect?"
"I got fined for farting in an Uber, what can I do about it?",bobshmob,1174,Igotfinedfor,"Well if you stank up the driver's car and made it ""unusable"" for awhile then I totally get this. You made that driver lose out on valuable driving time, you should pay them for that."
"I got fined for farting in an Uber, what can I do about it?",dreamcatcher,1175,1174,"I totally disagree with this. Just open the windwos. Seriously, $100 for farting is ridiculous!"
What do you do with your time while you wait for the ping?,fpressly,Whatdoyoudow,0,"I've been at this for a few years now and I still look for new and interesting ways to make my wait time quality time. I have found doing good deeds is a fulfilling past time that never gets old. Giving someone the occasional ride is easy, getting in the trenches takes a little more oomph! But really, there is nothing like bringing a smile to someone's face when you solve a problem instantly, which to them may have seemed enormous or even insurmountable just ten minutes ago. That brings real joy.I have two ride share vehicles, the 328i (with no spare tire and limited trunk space) and the Cadillac six door limousine (huge space every direction) and do different things in each. In the Cadillac one of my favorite deeds is to help someone change a tire. When I am in the limousine, I am fully tricked out with a portable air compressor, air impact wrenches, a five ton air jack and one 3 bag and a 2 bag air jacks. I can have the car up, snatch a tire off and on and put her down in 4 minutes flat and need only four inches room to work in. The more pathetic the persons' situation, the funnier it can get. I have seen people trying to jack up cars too low to the ground for their jack to fit so they improvise putting the jack in places it shouldn’t be used. Some were downright dangerous, others ingenious if they weren’t expected to take a load of close to a ton. If you could only see the range of dodgy jacks and tools car makers provide for the DIY tire changer. It is awful. Puny little jacks with extensions you have to turn 10,000 times to jack a car up and the tire tool that is six inches long with a lug at one end. How are you supposed to even get leverage at 6 inche…Read more...I've been at this for a few years now and I still look for new and interesting ways to make my wait time quality time. I have found doing good deeds is a fulfilling past time that never gets old. Giving someone the occasional ride is easy, getting in the trenches takes a little more oomph! But really, there is nothing like bringing a smile to someone's face when you solve a problem instantly, which to them may have seemed enormous or even insurmountable just ten minutes ago. That brings real joy.I have two ride share vehicles, the 328i (with no spare tire and limited trunk space) and the Cadillac six door limousine (huge space every direction) and do different things in each. In the Cadillac one of my favorite deeds is to help someone change a tire. When I am in the limousine, I am fully tricked out with a portable air compressor, air impact wrenches, a five ton air jack and one 3 bag and a 2 bag air jacks. I can have the car up, snatch a tire off and on and put her down in 4 minutes flat and need only four inches room to work in. The more pathetic the persons' situation, the funnier it can get. I have seen people trying to jack up cars too low to the ground for their jack to fit so they improvise putting the jack in places it shouldn’t be used. Some were downright dangerous, others ingenious if they weren’t expected to take a load of close to a ton. If you could only see the range of dodgy jacks and tools car makers provide for the DIY tire changer. It is awful. Puny little jacks with extensions you have to turn 10,000 times to jack a car up and the tire tool that is six inches long with a lug at one end. How are you supposed to even get leverage at 6 inches? I think we have become a people of AAA reliants. My 328i doesn't even have a spare tire. Have a car problem, call a car service.Almost two weeks ago I was tooling down the highway and Waze told me there was a car ahead on the shoulder. As I approached I punched the Waze update that said the car was still here and slowed to assess the situation. It was a Toyota Corolla, probably 6 -8 years old, the brightest key lime pie green imaginable and with what had to be the largest African American woman I had ever personally seen, standing forlornly by a tire so flat it had come half way off the tire. I mean I don’t know how to exactly put it in words except to say SHE WAS BIG in allcaps. There may be larger women on TV but this was the largest I had ever seen with my own eyes. She was holding the little 6 inch lug wrench they give you, as though that were the culprit to her problem. Little did she know she would never get to the lug wrench portion of that affair. Her real problem was in the fact that the low profile tires she had, made it too low (with a flat) to get her OEM jack underneath it.  She would have been here a while. Without further discussion I saw the problem and moved to fix it. I backed the limo up jumped in the Corolla to lock the brakes and make sure it was in park. I felt like a kid in his Dad’s chair. The seat had been removed from it’s bolt downs and moved all the way back to the back seat and rebolted. The passenger side seat had also been moved back and shifted left. This essentially made two seats into one. There was no leg room for anyone in the back seat. The woman explained she sat in the middle of the front seat (one butt cheek per seat), drove with her left hand and shifted and did everything else with her right hand. I was amazed at the woman’s tenacity in wanting to be self-sufficient in transportation. Needless to say I made swift work of her tire change. The woman tried to tip me, but that would have taken away the pleasure of just doing a good deed for a person with an unsolvable problem. Just give them that little hand up, that little nudge. Pay forward your Karma. Thanks for your upvote.Read less..."
What do you do with your time while you wait for the ping?,LCarpenter,9908,Whatdoyoudow,"It seems pretty much a given that most drivers play games on their phones. Not a healthy habit, I tell you.Every one in a while you hear about passengers catching drivers playing while they are in middle of a trip. I am not saying it's ok...but I get it. Tough to put it down and what if it's not a good spot to stop? LOL."
What do you do with your time while you wait for the ping?,AsStibelDude,9849,Whatdoyoudow,"I read heavily. For the first 6 months I started I was playing massive amounts of iPhone games. At first, it was a bunch of free games, then I started to reach out to those game where you spend money to buy upgrades and such.  Soon, I was spending $50 a day on stupid online currencies. Absolultely awful.So now I read. I read physical books, not even kindle or something. I stack the up on my passenger seat. I usually swap between Time magazine (that I subscribe to), non-fiction, fanasy, and one more which is some humor book.I hadn't read in 20 years before this but now I read 100s of pages a day. I have engaging conversations with riders as a result. I should be taking business expense deductions on these books!"
What do you do with your time while you wait for the ping?,fpressly,9853,9849,"I really enjoy the lost art of reading as well. I like you, didn't have the opportunity to sit and read for many decades. Now I find turning the pages of a book to be somewhat therapeutic. Turning pages is progress by any measure. I have a relationship with a used book store where I trade in read books and get new. Technical and business, computer/cellphone screens are fine. A good novel, give me the real deal."
What do you do with your time while you wait for the ping?,breakingbread,9952,Whatdoyoudow,"super entertaining story, thanks for sharing. I can only imagine this women (and car!) now. How I wish you had a picture...but I guess that would be mean and totally negate your good deed, huh?"
What do you do with your time while you wait for the ping?,Bigfrank,11422,Whatdoyoudow,I look at porn and masturbate it's a great stress reliever
What do you do with your time while you wait for the ping?,bob,9970,Whatdoyoudow,It is fascinating how many drivers these days do not know how to change a tire. This was something my dad instilled in me at a young age.
What do you do with your time while you wait for the ping?,fpressly,9972,9970,"Surprisingly people don’t carry what they need for a tire change. A tire to begin with, one that’s not flat. A jack (with the necessary components to make it all work) and a four way tire iron. It never hurts to know where to mount the jack. Parents should take their kids on a dry run and let them practice so when they encounter this on the road they won’t be helpless."
What do you do with your time while you wait for the ping?,JPoland,9878,Whatdoyoudow,Mobile GamesFacebookListening to sportsTalking to buddies. (a habit from the cab driving days)
What do you do with your time while you wait for the ping?,KimberlysWorld,9877,Whatdoyoudow,I didn't even know what a ping was. lol
What do you do with your time while you wait for the ping?,fpressly,9888,9877,A driver is notified of a riders request for a ride with a very distinctive sound from the app. It is referred to as “the ping”.
Toronto could soon force Uber/Lyft drivers to complete special training,actingfool,Torontocould,0,Toronto is once again planning to introducemandatory in-person road trainingfor rideshare app drivers before they can acquire or renew their vehicle-for-hire licenses.Toronto folk - how do you feel about this?
Toronto could soon force Uber/Lyft drivers to complete special training,jellyf1shy,19955,Torontocould,"What does it mean ""once again"", did they stop?"
Toronto could soon force Uber/Lyft drivers to complete special training,sintamarjo,19954,Torontocould,Not sure why this training isn't mandatory everywhere...
"Pay backs for bad behavior, being a jerk to your Uber driver",momof4,Paybacksforb,0,"Let me set the background for you not busy, pouring out, chilly, area full of Ubers as 8 in 1 mile are showing on rider app. Request comes up 12 min away premium pick up possible. Look closer its pool, rider rating 4.5 (not seen that low in my time ever). Obviously I decline no way am I accepting. Two min. go by pool ride request 4.5 rating 15 min. away, 3 more min go by pool request 20 min. away 4.5 rating. No one will pick this rider up.Not only did it go through all those drivers available but went back to me 3X. Finally some pay back to riders who treat drivers like crap! No one will pick this person up. Would love to know how long it took them to get driver to accept.. Probably a new driver picks him/her up and they say "" i dont understand I couldnt get anyone to take my request"" dont be a D Bag and treat people nice and maybe that wouldnt happen. It just felt good to finally see this happen. Uber wont have to deactivate, drivers are sticking together not tolerating bad behavior on crappy pool rides. Although person shoukd be deactivated with that rating.My happiness was short lived though. Now that I cant see my cancel or acceptance rate( although i dont think its that bad) think I am on some kind of time out or punishment. Not sure if its from that or from the class action suit I got 123.45 from a few days ago. Friday night averaged 38.50 an hr. had a long trip and a few good cash tips. Saturday and Sunday night awful. I have to laugh 12 trips Sat. 7 were under 5.00 3 were 10.00 (2 pools) 2 were 13.00 surged lol saved by tips, tonight its too embarrassing to post. Lets just say if it wasnt for tips I wouldve averaged 6.00 per hr. Last 2 nights have all been pool or short X trips."
"Pay backs for bad behavior, being a jerk to your Uber driver",momof4,9725,Paybacksforb,Seen the lowest rider rating yet. Accidentally accepted ride request as I was texting. Needless to say I cancelled. I was not taking any chances on a 4.40 rating.
"Pay backs for bad behavior, being a jerk to your Uber driver",amcbeth,8405,Paybacksforb,"""Premium Pickup Possible"" is code for bad. I fell for it once."
"Pay backs for bad behavior, being a jerk to your Uber driver",momof4,9507,8405,"If it's a surge with long pick up fee I take it. I've taken 3 surged rides with long pickup fee. Not only did I get surge but pickup fee wasnt bad. One was 20 min pick up got 7.90, 12 min got 6.45, and 10 min was 5.45 just for the long pick up."
"Pay backs for bad behavior, being a jerk to your Uber driver",momof4,8406,8405,Yes it is. Unless its a nice surge. Oh wait Uber lowered the surge amount. I wouldve loved to been standing next to the rider who ordered pool with the 4.5 that no driver would go pick up. Hopefully as they watched a bunch of other riders getting picked up in a few min at same location. Priceless
"Pay backs for bad behavior, being a jerk to your Uber driver",ChrisWeston,9440,8406,"I guess I don't know anything about what drivers go through. what do you mean tahey got rid of the surge? Sorry I don't drive, so I have no idea."
"Pay backs for bad behavior, being a jerk to your Uber driver",momof4,9459,9440,If you are in a busy area and there are not many drivers they increase prices (surge) to bring drivers to the area. Drivers make more money sometimes really good money. They still surge just not as good as it used to be. Suppy and demand. Although I always got pinged with long pick ups that were out of surge area so I dont miss what I rearely had:)
"Pay backs for bad behavior, being a jerk to your Uber driver",ChrisWeston,9504,9459,"Yeah I know what a surge is, but I wasn’t sure what it meant by no more surge. Just smaller amounts and multipliers?"
